,userId,movieId,trailer_recommended,loginId,youtubeTrailerId,positionInList,action,tstamp
2140,292798,1353,True,,,,,
2141,292798,638,True,,,,,
2142,292798,4646,True,,,,,
2143,292798,74,True,,,,,
2144,292798,8866,True,,,,,
2145,292798,3512,True,,,,,
2146,292798,1457,True,,,,,
2147,292798,339,True,,,,,
2148,292805,2692,True,,,,,
2149,292815,6619,True,,,,,
2150,283849,136020,True,,,,,
2151,217871,127298,True,,,,,
2152,292891,7075,True,,,,,
2153,283422,68237,True,,,,,
2154,283422,114935,True,,,,,
2155,283422,52328,True,,,,,
2156,283422,77795,True,,,,,
2157,283422,113829,True,,,,,
2158,283422,8638,True,,,,,
2159,283422,4738,True,,,,,
2160,283422,95088,True,,,,,
2161,283422,80969,True,,,,,
2162,292867,150856,True,,,,,
2163,283422,66934,True,,,,,
2164,276727,96655,True,,,,,
2165,276727,90057,True,,,,,
2166,276727,55820,True,,,,,
2167,289599,2858,True,,,,,
2168,274859,91126,True,,,,,
2169,186637,122629,True,,,,,
2170,291374,32657,True,,,,,
2171,291374,87960,True,,,,,
2172,292919,41,True,,,,,
2173,292919,6502,True,,,,,
2174,285765,33,True,,,,,
2175,226549,1844,True,,,,,
2176,226549,5878,True,,,,,
2177,272691,73323,True,,,,,
2178,272691,71033,True,,,,,
2179,182994,150548,True,,,,,
2180,182994,3081,True,,,,,
2181,255438,1552,True,,,,,
2182,292951,39,True,,,,,
2183,292951,41,True,,,,,
2184,292951,36,True,,,,,
2185,292966,161832,True,,,,,
2186,263443,161838,True,,,,,
2187,288746,4448,True,,,,,
2188,288746,4889,True,,,,,
2189,288746,6708,True,,,,,
2190,288746,6281,True,,,,,
2191,279109,161842,True,,,,,
2192,292997,5569,True,,,,,
2193,252666,115569,True,,,,,
2194,252666,115629,True,,,,,
2195,287305,53464,True,,,,,
2196,293024,80831,True,,,,,
2197,293024,102194,True,,,,,
2198,293024,84952,True,,,,,
2199,293024,121231,True,,,,,
2200,293024,90376,True,,,,,
2201,293027,2858,True,,,,,
2202,293029,37727,True,,,,,
2203,284130,121029,True,,,,,
2204,284130,121031,True,,,,,
2205,284130,121029,True,,,,,
2206,284130,121031,True,,,,,
2207,284130,121015,True,,,,,
2208,284130,121025,True,,,,,
2209,289339,121023,True,,,,,
2210,293012,121023,True,,,,,
2211,290843,2267,True,,,,,
2212,292250,79592,True,,,,,
2213,292250,107348,True,,,,,
2214,263443,66371,True,,,,,
2215,270275,6270,True,,,,,
2216,270275,8014,True,,,,,
2217,293089,5617,True,,,,,
2218,220778,121011,True,,,,,
2219,293060,109687,True,,,,,
2220,255976,6,True,,,,,
2221,293164,131714,True,,,,,
2222,284130,161634,True,,,,,
2223,284130,47,True,,,,,
2224,284130,145418,True,,,,,
2225,284130,141890,True,,,,,
2226,284130,131724,True,,,,,
2227,284130,127152,True,,,,,
2228,284130,109578,True,,,,,
2229,284130,106889,True,,,,,
2230,284130,109472,True,,,,,
2231,284130,105504,True,,,,,
2232,284130,142222,True,,,,,
2233,284130,152970,True,,,,,
2234,284130,136562,True,,,,,
2235,284130,139415,True,,,,,
2236,284130,138208,True,,,,,
2237,284130,142507,True,,,,,
2238,284130,127116,True,,,,,
2239,284130,127136,True,,,,,
2240,284130,117466,True,,,,,
2241,284130,145839,True,,,,,
2242,284130,109243,True,,,,,
2243,284130,156371,True,,,,,
2244,274755,356,True,,,,,
2245,274755,318,True,,,,,
2246,274755,4973,True,,,,,
2247,274755,2324,True,,,,,
2248,274755,92259,True,,,,,
2249,274755,5618,True,,,,,
2250,274755,1704,True,,,,,
2251,274755,3147,True,,,,,
2252,274755,527,True,,,,,
2253,274755,1172,True,,,,,
2254,274755,98491,True,,,,,
2255,253003,26003,True,,,,,
2256,256065,162578,True,,,,,
2257,256065,5690,True,,,,,
2258,256065,141890,True,,,,,
2259,256065,5690,True,,,,,
2260,256065,109633,True,,,,,
2261,256065,140174,True,,,,,
2262,217871,4873,True,,,,,
2263,217871,5772,True,,,,,
2264,217871,139855,True,,,,,
2265,217871,54978,True,,,,,
2266,217871,34437,True,,,,,
2267,271318,143385,True,,,,,
2268,275996,3606,True,,,,,
2269,275996,4357,True,,,,,
2270,275996,4912,True,,,,,
2271,275996,25996,True,,,,,
2272,275996,1035,True,,,,,
2273,275996,6732,True,,,,,
2274,275996,6785,True,,,,,
2275,244880,107141,True,,,,,
2276,275395,37857,True,,,,,
2277,134088,134853,True,,,,,
2278,274755,2111,True,,,,,
2279,274755,76060,True,,,,,
2280,274755,8641,True,,,,,
2281,274755,5995,True,,,,,
2282,221515,6,True,,,,,
2283,221515,10,True,,,,,
2284,221515,4,True,,,,,
2285,221515,3,True,,,,,
2286,221515,9,True,,,,,
2287,293234,5810,True,,,,,
2288,284130,4262,True,,,,,
2289,284130,185,True,,,,,
2290,284130,384,True,,,,,
2291,284130,68791,True,,,,,
2292,284130,90738,True,,,,,
2293,284130,102072,True,,,,,
2294,284130,104736,True,,,,,
2295,284130,6787,True,,,,,
2296,284130,47629,True,,,,,
2297,284130,14,True,,,,,
2298,275372,150856,True,,,,,
2299,275372,141890,True,,,,,
2300,275372,127152,True,,,,,
2301,266373,48877,True,,,,,
2302,266373,39446,True,,,,,
2303,266373,1982,True,,,,,
2304,266373,2728,True,,,,,
2305,266373,590,True,,,,,
2306,266373,1242,True,,,,,
2307,266373,1204,True,,,,,
2308,292017,48774,True,,,,,
2309,293290,2502,True,,,,,
2310,283260,6711,True,,,,,
2311,261941,142222,True,,,,,
2312,217871,7371,True,,,,,
2313,261941,146656,True,,,,,
2314,261941,140174,True,,,,,
2315,261941,127202,True,,,,,
2316,254847,105835,True,,,,,
2317,261941,117881,True,,,,,
2318,263260,134214,True,,,,,
2319,266143,104863,True,,,,,
2320,266143,148956,True,,,,,
2321,266143,113225,True,,,,,
2322,266143,148956,True,,,,,
2323,291331,6,True,,,,,
2324,292584,134214,True,htkpjpu,r_InZqnQxJA,2.0,RatedMovie,2016-10-01 23:55:08
2325,261941,3535,True,,,,,
2326,289112,81784,True,,,,,
2327,262839,112852,True,,,,,
2328,288746,32029,True,,,,,
2329,288746,80489,True,,,,,
2330,293426,509,True,,,,,
2331,293426,498,True,,,,,
2332,293426,497,True,,,,,
2333,293426,507,True,,,,,
2334,293426,88163,True,,,,,
2335,293426,508,True,,,,,
2336,293434,71248,True,,,,,
2337,292581,141890,True,,,,,
2338,293464,12,True,,,,,
2339,288869,155288,True,,,,,
2340,293489,139385,True,,,,,
2341,293487,2028,True,,,,,
2342,293487,94405,True,,,,,
2343,293487,114246,True,,,,,
2344,283422,4,True,,,,,
2345,283422,6,True,,,,,
2346,283422,3,True,,,,,
2347,242651,2453,True,,,,,
2348,242651,2250,True,,,,,
2349,242651,72741,True,,,,,
2350,242651,6881,True,,,,,
2351,276727,58806,True,,,,,
2352,242651,39381,True,,,,,
2353,284225,133377,True,,,,,
2354,283422,141890,True,,,,,
2355,283422,138208,True,,,,,
2356,283422,139644,True,,,,,
2357,276727,112087,True,,,,,
2358,283422,131724,True,,,,,
2359,283422,127152,True,,,,,
2360,283422,118896,True,,,,,
2361,283422,116161,True,,,,,
2362,283422,112290,True,,,,,
2363,283422,114392,True,,,,,
2364,283422,117871,True,,,,,
2365,283422,118700,True,,,,,
2366,276727,103048,True,,,,,
2367,276727,102993,True,,,,,
2368,283422,91126,True,,,,,
2369,276727,106438,True,,,,,
2370,276727,159415,True,,,,,
2371,283422,116411,True,,,,,
2372,283422,132883,True,,,,,
2373,276727,141924,True,,,,,
2374,276727,142420,True,,,,,
2375,276727,134859,True,,,,,
2376,276727,132128,True,,,,,
2377,276727,140816,True,,,,,
2378,276727,127204,True,,,,,
2379,276727,118924,True,,,,,
2380,276727,114704,True,,,,,
2381,283422,104944,True,,,,,
2382,283422,72395,True,,,,,
2383,283422,6291,True,,,,,
2384,283422,45506,True,,,,,
2385,283422,27838,True,,,,,
2386,283422,27722,True,,,,,
2387,283422,107883,True,,,,,
2388,283422,8641,True,,,,,
2389,283422,54256,True,,,,,
2390,283422,5401,True,,,,,
2391,283422,47640,True,,,,,
2392,283422,2060,True,,,,,
2393,283422,8528,True,,,,,
2394,283422,8641,True,,,,,
2395,283422,37857,True,,,,,
2396,283422,3996,True,,,,,
2397,283422,94799,True,,,,,
2398,283422,74228,True,,,,,
2399,283422,70567,True,,,,,
2400,283422,39414,True,,,,,
2401,283422,56333,True,,,,,
2402,283422,8918,True,,,,,
2403,283422,77800,True,,,,,
2404,283422,109483,True,,,,,
2405,283422,67734,True,,,,,
2406,276727,152083,True,,,,,
2407,276727,138204,True,,,,,
2408,276727,119141,True,,,,,
2409,276727,97311,True,,,,,
2410,276727,134214,True,,,,,
2411,276727,133802,True,,,,,
2412,276727,118896,True,,,,,
2413,276727,120392,True,,,,,
2414,276727,113829,True,,,,,
2415,276727,142222,True,,,,,
2416,276727,117881,True,,,,,
2417,276727,110882,True,,,,,
2418,293552,92418,True,,,,,
2419,283422,148652,True,,,,,
2420,283422,138204,True,,,,,
2421,283422,131013,True,,,,,
2422,291669,134393,True,,,,,
2423,293030,100302,True,,,,,
2424,293644,79251,True,,,,,
2425,283849,7,True,,,,,
2426,159596,63062,True,,,,,
2427,198580,62293,True,,,,,
2428,276727,67267,True,,,,,
2429,276727,114074,True,,,,,
2430,276727,109181,True,,,,,
2431,256065,599,True,,,,,
2432,293030,88810,True,,,,,
2433,293030,118760,True,,,,,
2434,293522,6,True,,,,,
2435,214277,5,True,,,,,
2436,244180,105844,True,,,,,
2437,242651,116897,True,,,,,
2438,242651,131724,True,,,,,
2439,242651,7981,True,,,,,
2440,242651,133771,True,,,,,
2441,255515,163939,True,,,,,
2442,255515,163933,True,,,,,
2443,276354,3614,True,,,,,
2444,276354,1295,True,,,,,
2445,276354,6791,True,,,,,
2446,276354,50912,True,,,,,
2447,281523,163338,True,,,,,
2448,281523,1265,True,,,,,
2449,293714,955,True,,,,,
2450,293714,955,True,,,,,
2451,293714,2300,True,,,,,
2452,293714,2300,True,,,,,
2453,289112,88163,True,,,,,
2454,292308,2283,True,,,,,
2455,293799,2707,True,,,,,
2456,252430,8,True,,,,,
2457,293868,30745,True,,,,,
2458,293868,27317,True,,,,,
2459,286409,1214,True,,,,,
2460,286409,2288,True,,,,,
2461,286476,1923,True,,,,,
2462,282947,4226,True,,,,,
2463,251462,34319,True,,,,,
2464,163143,159415,True,,,,,
2465,288852,43936,True,,,,,
2466,293598,593,True,,,,,
2467,286476,155820,True,,,,,
2468,286476,112450,True,,,,,
2469,286476,155820,True,,,,,
2470,286476,112450,True,,,,,
2471,286476,159441,True,,,,,
2472,260874,55116,True,,,,,
2473,268337,108981,True,,,,,
2474,276727,2395,True,,,,,
2475,276727,8784,True,,,,,
2476,276727,4641,True,,,,,
2477,276727,56715,True,,,,,
2478,276727,33880,True,,,,,
2479,276727,4873,True,,,,,
2480,276727,5945,True,,,,,
2481,276727,2973,True,,,,,
2482,276727,306,True,,,,,
2483,276727,5878,True,,,,,
2484,276727,105355,True,,,,,
2485,276727,4027,True,,,,,
2486,276727,91077,True,,,,,
2487,276727,34437,True,,,,,
2488,276727,1079,True,,,,,
2489,293898,101864,True,,,,,
2490,291442,112290,True,uwg1Ldj,ESVgF4P221E,7.0,RatedMovie,2016-10-15 14:45:08
2491,291442,139644,True,,,,,
2492,291442,128620,True,,,,,
2493,291442,141866,True,,,,,
2494,273662,123947,True,,,,,
2495,177945,55768,True,,,,,
2496,177945,83177,True,,,,,
2497,177945,4719,True,,,,,
2498,177945,135887,True,,,,,
2499,257407,122545,True,,,,,
2500,257407,93006,True,,,,,
2501,291878,54503,True,,,,,
2502,291878,103048,True,,,,,
2503,291878,80693,True,,,,,
2504,293030,141648,True,,,,,
2505,284130,129657,True,,,,,
2506,284130,130634,True,,,,,
2507,177945,162578,True,,,,,
2508,177945,135436,True,,,,,
2509,177945,157296,True,,,,,
2510,177945,160718,True,,,,,
2511,177945,137857,True,,,,,
2512,177945,152081,True,,,,,
2513,177945,137857,True,,,,,
2514,293974,3969,True,,,,,
2515,293855,162578,True,,,,,
2516,293973,2076,True,,,,,
2517,293973,99917,True,,,,,
2518,293973,8477,True,,,,,
2519,248734,146656,True,,,,,
2520,192155,94466,True,,,,,
2521,192155,116897,True,,,,,
2522,192155,3840,True,,,,,
2523,192155,3021,True,,,,,
2524,192155,3692,True,,,,,
2525,192155,4195,True,,,,,
2526,192155,4697,True,,,,,
2527,192155,4533,True,,,,,
2528,192155,3696,True,,,,,
2529,192155,113769,True,,,,,
2530,192155,141799,True,,,,,
2531,192155,114670,True,,,,,
2532,192155,96448,True,,,,,
2533,192155,141718,True,,,,,
2534,192155,141718,True,,,,,
2535,192155,129707,True,,,,,
2536,192155,142598,True,,,,,
2537,192155,113640,True,,,,,
2538,292732,7163,True,,,,,
2539,292732,135518,True,,,,,
2540,294033,1193,True,,,,,
2541,292732,135288,True,,,,,
2542,292732,90866,True,,,,,
2543,292732,132480,True,,,,,
2544,292732,140110,True,,,,,
2545,240849,108981,True,,,,,
2546,294112,9,True,,,,,
2547,294148,3,True,,,,,
2548,288163,161131,True,,,,,
2549,288163,155968,True,,,,,
2550,288163,138210,True,,,,,
2551,288163,139644,True,,,,,
2552,288163,155968,True,,,,,
2553,289112,147847,True,,,,,
2554,289112,110826,True,,,,,
2555,289112,90343,True,,,,,
2556,289112,106916,True,,,,,
2557,289112,142509,True,,,,,
2558,292250,2791,True,,,,,
2559,269233,116191,True,,,,,
2560,288601,158238,True,,,,,
2561,288601,155509,True,,,,,
2562,288601,128360,True,,,,,
2563,283849,3968,True,,,,,
2564,293272,70286,True,,,,,
2565,293272,2288,True,,,,,
2566,293272,6502,True,,,,,
2567,293272,6502,True,,,,,
2568,283849,81229,True,,,,,
2569,293272,87306,True,,,,,
2570,281951,103539,True,,,,,
2571,294309,150348,True,,,,,
2572,293487,160718,True,,,,,
2573,293487,152970,True,,,,,
2574,260102,318,True,,,,,
2575,260102,2324,True,,,,,
2576,260102,44555,True,,,,,
2577,260102,2858,True,,,,,
2578,260102,92259,True,,,,,
2579,260102,1172,True,,,,,
2580,260102,112552,True,,,,,
2581,260102,1945,True,,,,,
2582,260102,142488,True,,,,,
2583,260102,1704,True,,,,,
2584,294304,115667,True,,,,,
2585,293637,59258,True,,,,,
2586,293637,59258,True,,,,,
2587,284130,114439,True,,,,,
2588,284130,45062,True,,,,,
2589,284130,62081,True,,,,,
2590,284130,43376,True,,,,,
2591,285195,5618,True,,,,,
2592,279109,109187,True,,,,,
2593,279109,6645,True,,,,,
2594,294329,527,True,,,,,
2595,294329,3147,True,,,,,
2596,294329,117176,True,,,,,
2597,279232,134214,True,,,,,
2598,279232,139855,True,,,,,
2599,279232,148881,True,,,,,
2600,279232,113240,True,,,,,
2601,294329,4973,True,,,,,
2602,294329,1704,True,,,,,
2603,236671,318,True,,,,,
2604,271999,11,True,,,,,
2605,292595,48385,True,,,,,
2606,216258,114818,True,,,,,
2607,216258,144976,True,,,,,
2608,216258,141688,True,,,,,
2609,216258,139415,True,,,,,
2610,258960,75985,True,,,,,
2611,289138,4231,True,,,,,
2612,289138,107883,True,,,,,
2613,289668,92259,True,,,,,
2614,275909,6,True,,,,,
2615,293857,161634,True,,,,,
2616,267774,7,True,,,,,
2617,267774,150856,True,,,,,
2618,293956,9,True,,,,,
2619,293956,8874,True,,,,,
2620,294431,134393,True,,,,,
2621,294431,71668,True,,,,,
2622,294431,148652,True,,,,,
2623,293973,135518,True,,,,,
2624,197667,7025,True,,,,,
2625,294361,150596,True,,,,,
2626,293900,4784,True,,,,,
2627,292250,84954,True,,,,,
2628,286599,5002,True,,,,,
2629,204783,7003,True,,,,,
2630,204783,148881,True,,,,,
2631,294491,6,True,,,,,
2632,279618,111743,True,,,,,
2633,279618,125914,True,,,,,
2634,279618,112450,True,,,,,
2635,279618,107348,True,,,,,
2636,279618,99787,True,,,,,
2637,257292,145418,True,,,,,
2638,257292,143476,True,,,,,
2639,257292,131724,True,,,,,
2640,257292,127152,True,,,,,
2641,257292,116841,True,,,,,
2642,257292,131724,True,,,,,
2643,257292,143969,True,,,,,
2644,257292,139525,True,,,,,
2645,257292,143969,True,,,,,
2646,257292,150856,True,,,,,
2647,257292,139644,True,,,,,
2648,257292,108760,True,,,,,
2649,257292,106889,True,,,,,
2650,257292,96829,True,,,,,
2651,257292,115629,True,,,,,
2652,257292,112556,True,,,,,
2653,232373,103659,True,,,,,
2654,232373,103659,True,,,,,
2655,232373,90603,True,,,,,
2656,232373,99813,True,,,,,
2657,232373,79274,True,9K6vnbG,A2c9MsP3OVs,10.0,RatedMovie,2016-10-26 21:33:57
2658,232373,27311,True,,,,,
2659,232373,79274,True,9K6vnbG,A2c9MsP3OVs,10.0,RatedMovie,2016-10-26 21:33:57
2660,232373,104419,True,,,,,
2661,261433,3275,True,,,,,
2662,261433,2194,True,CzswUX8,i0KTI7_PCfI,3.0,RatedMovie,2016-10-27 05:11:30
2663,261433,99813,True,,,,,
2664,261433,49272,True,,,,,
2665,261433,368,True,,,,,
2666,261433,91529,True,,,,,
2667,261433,115149,True,,,,,
2668,261433,94985,True,,,,,
2669,261433,51662,True,,,,,
2670,261433,69306,True,,,,,
2671,255712,165375,True,,,,,
2672,289247,1247,True,,,,,
2673,289247,46723,True,,,,,
2674,279924,2959,True,,,,,
2675,279924,44195,True,,,,,
2676,252384,141866,True,,,,,
2677,252384,158238,True,,,,,
2678,294584,296,True,,,,,
2679,294584,128360,True,,,,,
2680,294584,16,True,,,,,
2681,135761,165387,True,,,,,
2682,294559,79132,True,,,,,
2683,174763,111622,True,,,,,
2684,293052,163719,True,,,,,
2685,285640,145418,True,,,,,
2686,290843,34532,True,,,,,
2687,290843,27788,True,,,,,
2688,172216,162578,True,,,,,
2689,248734,27727,True,,,,,
2690,248734,84775,True,,,,,
2691,293915,96610,True,DEcEj8z,0uIWGOKW5OM,3.0,RatedMovie,2016-10-29 11:42:45
2692,273779,26094,True,,,,,
2693,273779,26208,True,,,,,
2694,273779,32525,True,,,,,
2695,273779,1572,True,,,,,
2696,294656,13,True,,,,,
2697,294656,7,True,,,,,
2698,292732,71530,True,,,,,
2699,160664,702,True,,,,,
2700,160664,3221,True,,,,,
2701,160664,6008,True,,,,,
2702,274028,89470,True,,,,,
2703,274028,3994,True,,,,,
2704,274028,84601,True,,,,,
2705,274028,103249,True,,,,,
2706,291669,6,True,,,,,
2707,276817,6016,True,,,,,
2708,216258,1250,True,,,,,
2709,291669,8784,True,,,,,
2710,216258,4446,True,,,,,
2711,253522,527,True,,,,,
2712,253522,31410,True,,,,,
2713,253522,141946,True,,,,,
2714,253522,117533,True,,,,,
2715,294861,3897,True,,,,,
2716,294861,2858,True,,,,,
2717,294861,104944,True,,,,,
2718,294861,103048,True,,,,,
2719,294558,74750,True,,,,,
2720,294876,97306,True,,,,,
2721,294876,608,True,,,,,
2722,294876,1732,True,,,,,
2723,294876,4979,True,,,,,
2724,294876,6440,True,,,,,
2725,294876,2997,True,,,,,
2726,294876,319,True,,,,,
2727,294876,57669,True,,,,,
2728,294876,3683,True,,,,,
2729,294876,27674,True,,,,,
2730,294876,5902,True,,,,,
2731,294876,55805,True,,,,,
2732,294896,104879,True,,,,,
2733,283422,27450,True,,,,,
2734,294915,140247,True,,,,,
2735,250591,55444,True,,,,,
2736,289112,109483,True,,,,,
2737,289112,114762,True,,,,,
2738,289112,1593,True,,,,,
2739,289112,127140,True,,,,,
2740,289112,82167,True,,,,,
2741,289112,74946,True,,,,,
2742,289112,78264,True,,,,,
2743,289112,33499,True,,,,,
2744,294967,55,True,,,,,
2745,108928,58,True,,,,,
2746,108928,52,True,,,,,
2747,294975,5903,True,,,,,
2748,294975,34319,True,,,,,
2749,294975,1625,True,,,,,
2750,294975,52604,True,,,,,
2751,294975,71838,True,,,,,
2752,210728,111387,True,,,,,
2753,252563,9,True,,,,,
2754,188061,153016,True,,,,,
2755,188061,153014,True,,,,,
2756,294718,104069,True,,,,,
2757,261567,32289,True,,,,,
2758,261567,33646,True,,,,,
2759,261567,32289,True,,,,,
2760,294896,89085,True,,,,,
2761,290787,118896,True,,,,,
2762,295079,158238,True,,,,,
2763,295079,112171,True,,,,,
2764,267928,122884,True,,,,,
2765,295079,1219,True,,,,,
2766,295079,2762,True,,,,,
2767,295079,1258,True,,,,,
2768,257716,58347,True,,,,,
2769,257716,7149,True,,,,,
2770,257716,339,True,,,,,
2771,257716,252,True,,,,,
2772,257716,64969,True,,,,,
2773,257716,6942,True,,,,,
2774,257716,8533,True,,,,,
2775,257716,2125,True,,,,,
2776,257716,236,True,,,,,
2777,257716,237,True,,,,,
2778,257716,58047,True,,,,,
2779,257716,261,True,,,,,
2780,257716,36525,True,,,,,
2781,257716,58347,True,,,,,
2782,257716,339,True,,,,,
2783,257716,289,True,,,,,
2784,257716,361,True,,,,,
2785,257716,1835,True,,,,,
2786,293272,7,True,,,,,
2787,293436,157498,True,,,,,
2788,257716,339,True,,,,,
2789,257716,6765,True,,,,,
2790,257716,51834,True,,,,,
2791,257716,69406,True,,,,,
2792,257716,49286,True,,,,,
2793,257716,4231,True,,,,,
2794,295125,101864,True,,,,,
2795,294561,7380,True,,,,,
2796,295131,6953,True,,,,,
2797,292949,151739,True,,,,,
2798,177139,26471,True,,,,,
2799,177139,5800,True,,,,,
2800,295238,140525,True,,,,,
2801,284051,2630,True,,,,,
2802,284051,90600,True,,,,,
2803,284051,54372,True,,,,,
2804,258154,590,True,,,,,
2805,258154,590,True,,,,,
2806,258154,583,True,,,,,
2807,286062,589,True,,,,,
2808,278653,583,True,,,,,
2809,295029,8,True,,,,,
2810,295192,45726,True,,,,,
2811,295079,138208,True,,,,,
2812,295079,136562,True,,,,,
2813,295079,150856,True,,,,,
2814,295079,142222,True,,,,,
2815,293436,2712,True,,,,,
2816,293436,102407,True,,,,,
2817,293436,3556,True,,,,,
2818,293436,5225,True,,,,,
2819,293436,5617,True,,,,,
2820,278653,95449,True,,,,,
2821,276727,103048,True,,,,,
2822,276727,102800,True,,,,,
2823,276727,102993,True,,,,,
2824,276727,156726,True,,,,,
2825,276727,143657,True,,,,,
2826,276727,132128,True,,,,,
2827,295340,140110,True,,,,,
2828,295340,318,True,,,,,
2829,293272,4995,True,,,,,
2830,293272,1704,True,,,,,
2831,188061,142222,True,,,,,
2832,295353,139644,True,,,,,
2833,295353,141866,True,,,,,
2834,295353,114060,True,,,,,
2835,295353,140247,True,,,,,
2836,294923,74154,True,,,,,
2837,294923,4231,True,,,,,
2838,294923,4231,True,,,,,
2839,294923,31433,True,,,,,
2840,294923,2724,True,,,,,
2841,294923,59333,True,,,,,
2842,294923,6155,True,,,,,
2843,294923,4823,True,,,,,
2844,294923,34336,True,,,,,
2845,265266,162578,True,,,,,
2846,255515,114935,True,,,,,
2847,291354,68237,True,,,,,
2848,291354,104879,True,,,,,
2849,291354,7254,True,,,,,
2850,278829,2,True,,,,,
2851,278829,165087,True,,,,,
2852,188142,96829,True,,,,,
2853,194363,158528,True,,,,,
2854,194363,156726,True,,,,,
2855,194363,148881,True,,,,,
2856,281931,148881,True,,,,,
2857,281931,156726,True,,,,,
2858,295420,4,True,,,,,
2859,283522,136016,True,,,,,
2860,241113,3148,True,,,,,
2861,241113,56607,True,,,,,
2862,261567,157498,True,,,,,
2863,261567,94959,True,,,,,
2864,261567,102194,True,,,,,
2865,261567,90439,True,,,,,
2866,295512,83132,True,,,,,
2867,295512,3000,True,,,,,
2868,217799,34002,True,,,,,
2869,294431,117466,True,,,,,
2870,224630,122922,True,,,,,
2871,261567,8528,True,,,,,
2872,274730,5418,True,,,,,
2873,288771,112183,True,,,,,
2874,293030,151739,True,,,,,
2875,293030,149352,True,,,,,
2876,293030,159441,True,,,,,
2877,293030,157312,True,,,,,
2878,293030,148956,True,,,,,
2879,293030,136598,True,,,,,
2880,293030,134393,True,,,,,
2881,253643,8640,True,,,,,
2882,253643,7458,True,,,,,
2883,253643,85025,True,,,,,
2884,253643,1027,True,,,,,
2885,253643,33162,True,,,,,
2886,289422,141749,True,,,,,
2887,294400,527,True,,,,,
2888,284773,95875,True,,,,,
2889,284773,87232,True,,,,,
2890,284773,122924,True,,,,,
2891,258260,134569,True,,,,,
2892,267900,140110,True,,,,,
2893,267900,136562,True,,,,,
2894,267900,140110,True,,,,,
2895,258260,132800,True,,,,,
2896,276727,7147,True,,,,,
2897,276727,8485,True,,,,,
2898,276727,108192,True,,,,,
2899,276727,2997,True,,,,,
2900,295628,1089,True,,,,,
2901,295628,99114,True,,,,,
2902,295737,103539,True,,,,,
2903,295737,127202,True,I201p9n,oiEE9zT0NpM,2.0,RatedMovie,2016-11-19 23:26:37
2904,295737,102993,True,,,,,
2905,295737,80693,True,imqRmyg,P_pq7HKc9z8,5.0,RatedMovie,2016-11-20 01:03:33
2906,295737,80693,True,imqRmyg,P_pq7HKc9z8,5.0,RatedMovie,2016-11-20 01:03:36
2907,295737,104944,True,,,,,
2908,295737,7034,True,,,,,
2909,295737,8784,True,,,,,
2910,295737,8784,True,,,,,
2911,289422,7,True,,,,,
2912,295737,72356,True,,,,,
2913,295737,106011,True,,,,,
2914,295737,95377,True,,,,,
2915,295737,152081,True,,,,,
2916,295737,95377,True,,,,,
2917,289422,7,True,,,,,
2918,292375,140174,True,,,,,
2919,293030,73015,True,,,,,
2920,293030,94266,True,,,,,
2921,293030,1307,True,,,,,
2922,293030,5,True,,,,,
2923,263488,3006,True,,,,,
2924,295851,122922,True,,,,,
2925,295719,26203,True,,,,,
2926,295719,140820,True,,,,,
2927,295719,96815,True,wHCMh1c,-uOISibzrUI,4.0,RatedMovie,2016-11-23 12:57:38
2928,292250,110809,True,,,,,
2929,292250,100487,True,,,,,
2930,295863,923,True,,,,,
2931,295863,44555,True,,,,,
2932,295899,80906,True,,,,,
2933,295899,8753,True,,,,,
2934,295899,102993,True,,,,,
2935,295899,8784,True,,,,,
2936,295899,1968,True,,,,,
2937,295899,4823,True,,,,,
2938,295899,31685,True,,,,,
2939,295899,5957,True,,,,,
2940,295899,6155,True,,,,,
2941,295899,56949,True,,,,,
2942,295899,3512,True,,,,,
2943,295899,4992,True,,,,,
2944,295899,2424,True,,,,,
2945,289112,2329,True,,,,,
2946,295911,1617,True,,,,,
2947,278653,1721,True,,,,,
2948,284225,164105,True,,,,,
2949,295960,2542,True,,,,,
2950,275449,151777,True,,,,,
2951,283422,2325,True,,,,,
2952,292884,103306,True,,,,,
2953,277185,2076,True,,,,,
2954,295498,6286,True,,,,,
2955,295498,7767,True,,,,,
2956,295498,3147,True,,,,,
2957,295498,318,True,,,,,
2958,295498,4226,True,,,,,
2959,270446,34334,True,,,,,
2960,270446,60950,True,3Hnd05F,B-RdUcXAKiw,11.0,RatedMovie,2016-11-26 07:35:53
2961,279334,64716,True,,,,,
2962,292854,72731,True,,,,,
2963,295810,3098,True,,,,,
2964,295810,3978,True,,,,,
2965,293030,2273,True,,,,,
2966,293030,85020,True,,,,,
2967,284051,2858,True,,,,,
2968,284051,8014,True,,,,,
2969,284051,56333,True,,,,,
2970,284051,112290,True,,,,,
2971,284051,102194,True,,,,,
2972,284051,1873,True,,,,,
2973,284051,73881,True,,,,,
2974,284051,8982,True,,,,,
2975,284051,56607,True,TDBRp5u,dKzAuhhgiyY,4.0,RatedMovie,2016-11-26 15:16:36
2976,284051,56607,True,TDBRp5u,dKzAuhhgiyY,4.0,RatedMovie,2016-11-26 15:16:37
2977,284051,74324,True,,,,,
2978,292561,156387,True,,,,,
2979,292561,156371,True,,,,,
2980,278072,3135,True,,,,,
2981,278072,30707,True,,,,,
2982,196884,2900,True,,,,,
2983,293637,115713,True,,,,,
2984,293637,95088,True,,,,,
2985,284051,9,True,,,,,
2986,249156,140523,True,,,,,
